zcta,state,synth_avg_size,real_avg_size,synth_avg_adults,synth_avg_kids,synth_total_pop,real_total_pop
03911,ME,5.7272727272727275,3.71,5.7272727272727275,0.0,315,315
04761,ME,4.65,2.58,3.39,1.26,465,465
04352,ME,3.5955555555555554,2.41,2.8,0.7955555555555556,1618,1618
04354,ME,3.739018087855297,2.44,2.86046511627907,0.8785529715762274,1447,1447
04254,ME,3.9598965071151357,2.14,2.8589909443725743,1.1009055627425615,3061,3061
04475,ME,4.469026548672566,2.55,3.4424778761061945,1.0265486725663717,505,505
04912,ME,3.6588785046728973,2.48,2.9345794392523366,0.7242990654205608,783,783
04030,ME,4.537614678899082,2.92,3.4807339449541286,1.0568807339449542,2473,2473
04574,ME,3.655982905982906,2.33,3.051282051282051,0.6047008547008547,1711,1711
04861,ME,3.627140974967062,2.14,2.961791831357049,0.6653491436100132,2753,2753
04785,ME,3.791958041958042,2.36,3.1416083916083917,0.6503496503496503,2169,2169
04461,ME,4.130376344086022,2.52,3.2553763440860215,0.875,3073,3073
04027,ME,4.66882183908046,2.82,3.233477011494253,1.4353448275862069,6499,6499
04862,ME,3.7579617834394905,2.46,2.780709736123749,0.9772520473157416,4130,4130
04019,ME,2.1153846153846154,1.45,2.1153846153846154,0.0,55,55
04101,ME,2.592614132015121,1.67,2.3701657458563536,0.22244838615876708,17832,17832
04040,ME,3.4748858447488584,2.11,2.973744292237443,0.5011415525114156,3044,3044
04066,ME,2.967741935483871,1.87,2.857142857142857,0.11059907834101383,644,644
04974,ME,3.570080862533693,2.05,3.0067385444743935,0.5633423180592992,2649,2649
04921,ME,3.42548596112311,2.28,2.9092872570194386,0.5161987041036717,1586,1586
04050,ME,3.9166666666666665,2.24,3.013888888888889,0.9027777777777778,282,282
04257,ME,3.6099476439790577,2.39,2.9842931937172774,0.6256544502617801,2758,2758
04263,ME,4.9824175824175825,2.95,3.303296703296703,1.6791208791208792,2267,2267
04474,ME,3.701550387596899,2.42,2.9709302325581395,0.7306201550387597,3820,3820
04612,ME,3.798449612403101,2.24,3.1550387596899223,0.6434108527131783,490,490
04497,ME,2.8512396694214877,1.99,2.520661157024793,0.3305785123966942,345,345
04250,ME,3.9117402164862614,2.48,2.79766860949209,1.1140716069941716,4698,4698
04217,ME,3.7882882882882885,2.18,3.05518018018018,0.7331081081081081,3364,3364
04617,ME,3.553921568627451,2.21,2.6862745098039214,0.8676470588235294,725,725
04655,ME,3.725806451612903,2.15,3.161290322580645,0.5645161290322581,924,924
04485,ME,4.159090909090909,2.36,3.522727272727273,0.6363636363636364,183,183
04415,ME,3.763888888888889,2.32,2.763888888888889,1.0,271,271
04110,ME,4.2992874109263655,2.69,3.133016627078385,1.166270783847981,1810,1810
04456,ME,4.16432584269663,2.6,3.2134831460674156,0.9508426966292135,2965,2965
04679,ME,3.511737089201878,2.02,3.0187793427230045,0.49295774647887325,1496,1496
04622,ME,3.6016597510373445,2.09,2.904564315352697,0.6970954356846473,868,868
04442,ME,3.75,2.21,3.361111111111111,0.3888888888888889,135,135
04563,ME,3.588235294117647,2.13,2.9411764705882355,0.6470588235294118,1464,1464
04347,ME,2.8422222222222224,1.84,2.46,0.38222222222222224,2558,2558
04851,ME,3.392857142857143,1.94,3.25,0.14285714285714285,95,95
04841,ME,3.712008501594049,2.0,3.0270988310308184,0.6849096705632306,6986,6986
04982,ME,2.6666666666666665,1.73,1.975609756097561,0.6910569105691057,328,328
